Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
K2+G+I,20,17072.0808141073,16920.5978179697,-8440.26976053596,0.422874190004205,0.926829577409555,2.10352088250638,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
K2+G,19,17083.9003063977,16939.9888191661,-8450.96803900705,n/a,0.278785586598849,2.12585119386806,0.25,0.25,0.25,0.25,0.04,0.04,0.17,0.04,0.17,0.04,0.04,0.17,0.04,0.17,0.04,0.04
T92+I,20,17096.8657601864,16945.3827640488,-8452.66223357552,0.536573062667088,n/a,1.81780312731994,0.215973665973666,0.215973665973666,0.284026334026334,0.284026334026334,0.04,0.05,0.18,0.04,0.18,0.05,0.04,0.14,0.05,0.14,0.04,0.05
HKY+I,22,17136.6382543545,16970.0130756472,-8462.97141600783,0.53692081956591,n/a,1.85730452941494,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.03,0.05,0.19,0.04,0.18,0.05,0.04,0.13,0.05,0.15,0.03,0.05
K2+I,19,17168.280330348,17024.3688431164,-8493.15805098222,0.535600411853228,n/a,1.74544610875955,0.25,0.25,0.25,0.25,0.05,0.05,0.16,0.05,0.16,0.05,0.05,0.16,0.05,0.16,0.05,0.05
JC+G+I,19,17532.0050495359,17388.0935623043,-8675.02041057615,0.464487913804461,1.64383672400771,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G,18,17546.7098863508,17410.3701863619,-8687.16136130947,n/a,0.315239413117293,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,17586.830092195,17450.4903922061,-8707.22146423159,0.532908012530253,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,18209.0133783209,18019.6770147343,-8984.79338101335,n/a,n/a,1.46746568370196,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.02,0.05,0.11,0.03,0.24,0.04,0.04,0.17,0.09,0.09,0.03,0.08
TN93,22,18248.5252411013,18081.9000623939,-9018.91490938118,n/a,n/a,1.46254196643437,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.04,0.05,0.11,0.05,0.24,0.06,0.05,0.17,0.06,0.09,0.04,0.05
T92,19,18334.1789628965,18190.2674756649,-9076.10736725647,n/a,n/a,1.4444747306101,0.215973665973666,0.215973665973666,0.284026334026334,0.284026334026334,0.04,0.06,0.17,0.04,0.17,0.06,0.04,0.13,0.06,0.13,0.04,0.06
K2,18,18360.8256733968,18224.4859734079,-9094.21925483249,n/a,n/a,1.43752166981489,0.25,0.25,0.25,0.25,0.05,0.05,0.15,0.05,0.15,0.05,0.05,0.15,0.05,0.15,0.05,0.05
HKY,21,18381.461079639,18222.4068529902,-9090.17136097595,n/a,n/a,1.44307271144231,0.232016632016632,0.1999306999307,0.274844074844075,0.293208593208593,0.04,0.06,0.17,0.05,0.16,0.06,0.05,0.12,0.06,0.14,0.04,0.06
JC,17,18728.4950442606,18599.7274097934,-9282.84247259028,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
