Model,#Param,BIC,AICc,lnL,Invariant,Gamma,R,Freq A,Freq T,Freq C,Freq G,A=>T,A=>C,A=>G,T=>A,T=>C,T=>G,C=>A,C=>T,C=>G,G=>A,G=>T,G=>C
T92+I,20,8335.06500426451,8202.46171016698,-4081.15610868733,0.348530585181982,n/a,1.28316389677512,0.258156028368794,0.258156028368794,0.241843971631206,0.241843971631206,0.06,0.05,0.14,0.06,0.14,0.05,0.06,0.15,0.05,0.15,0.06,0.05
HKY+I,22,8345.12609871479,8199.27820048508,-4077.54901656798,0.349079015549684,n/a,1.29451491866376,0.295212765957447,0.221099290780142,0.23758865248227,0.246099290780142,0.05,0.05,0.14,0.06,0.13,0.05,0.06,0.12,0.05,0.17,0.05,0.05
JC+G,18,8399.86843941223,8280.51261774402,-4122.19546560569,n/a,0.626741253152118,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+G+I,19,8405.21525257963,8279.23533635101,-4120.55005251714,0.200771379492456,1.22298554968074,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
JC+I,18,8438.19370509369,8318.83788342548,-4141.35809844642,0.345979798289916,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
GTR,25,8547.36590322973,8381.6564835647,-4165.71245980871,n/a,n/a,1.13656068553917,0.295212765957447,0.221099290780142,0.23758865248227,0.246099290780142,0.01,0.07,0.1,0.02,0.17,0.05,0.09,0.15,0.09,0.12,0.05,0.09
K2,18,8586.49571720392,8467.13989553571,-4215.50910450153,n/a,n/a,1.14431695631728,0.25,0.25,0.25,0.25,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.13,0.06,0.13,0.06,0.06
TN93,22,8592.56640096387,8446.71850273416,-4201.26916769252,n/a,n/a,1.14870453833914,0.295212765957447,0.221099290780142,0.23758865248227,0.246099290780142,0.05,0.05,0.1,0.07,0.17,0.06,0.07,0.15,0.06,0.12,0.05,0.05
T92,19,8597.77727883925,8471.79736261063,-4216.83106564695,n/a,n/a,1.14477178614911,0.258156028368794,0.258156028368794,0.241843971631206,0.241843971631206,0.06,0.06,0.13,0.06,0.13,0.06,0.06,0.14,0.06,0.14,0.06,0.06
HKY,21,8611.3945603617,8472.16860546947,-4215.00206706368,n/a,n/a,1.14184656813181,0.295212765957447,0.221099290780142,0.23758865248227,0.246099290780142,0.05,0.06,0.13,0.07,0.13,0.06,0.07,0.12,0.06,0.16,0.05,0.06
JC,17,8690.17990697577,8577.44889617704,-4271.6700190597,n/a,n/a,0.5,0.25,0.25,0.25,0.25,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
